Alpha,Max_iter,MSE
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,477.86447132303175,1.9567075217051905e-15
0.48302679118978753,562.7042024086825,0.0475217453479765
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,319.51193837148026,2.6494784934737124e-15
1e-08,130.91188956025127,19680.089583150788
0.4817475606476585,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
0.7524155597231134,192.50764760748194,4340.822737649805
0.02667429681364325,367.02964236651036,0.00014492137663757766
1e-08,303.5800646154951,5.721474587855236e-15
1e-08,270.6620296836726,3.7840393375563517e-13
1e-08,207.941629813288,1989.7730515417027
1e-08,172.81882080529135,8099.065090132756
1e-08,137.35961657970137,17824.594387766167
0.19742452499512025,451.11634574867423,0.007938745053343242
1e-08,100.0,31266.677917392506
0.8595069357039964,957.7250383835305,0.15046961260885852
1e-08,129.5382309029506,19749.628306446582
1e-08,100.0,31266.677917392506
0.07712948568458558,568.2298430899302,0.0012116850585861916
1e-08,252.4713953234437,619.1988719837717
0.6288621394004479,508.6281249828136,0.08054913628452084
0.33277347342880526,100.0,31266.677917392506
1e-08,282.8369572580074,4.435872055035572e-14
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
0.3941332401789555,691.6676205710608,0.03163996725050537
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
0.5033384918204376,607.3222622749445,0.051602440117571965
1e-08,100.0,31266.677917392506
0.34285812175430846,529.8072259421746,0.023943009854086483
0.848162772895247,828.2634777316831,0.14652389124121382
1e-08,210.87270563965927,1955.6748247477683
1e-08,382.0409973164252,1.9567075217051905e-15
0.3845861354733819,687.3584310585027,0.030125699454322676
1e-08,100.0,31266.677917392506
1e-08,195.02806178895912,3752.996630527774
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,477.166731392438,1.9567075217051905e-15
1e-08,100.0,31266.677917392506
1e-08,100.0,31266.677917392506
1e-08,181.75391047510948,6550.820410625523
0.6481796983577136,665.6051003756209,0.0855738050875501
