Coefficient,Non-zero indices,Non-zero count
"[0.0, 0.0, 0.0, 0.0, 0.0, -0.5, -0.5, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, -0.5, 0.0, 0.5, -0.0, -0.0, 0.0, -0.0, -0.0, 0.0, -0.5, -0.5, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.5, 0.0, -0.0, -1.0, -0.5, -0.5, -0.5, -0.5, -0.0, -0.0, -0.0, -0.5, 0.0, -0.5, -0.0, 0.0, -0.5, -0.0, -0.0, -0.5, -0.5, 0.0, -0.5, -0.5, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5, -1.0, -0.5, -0.0, -0.0, -0.5, -0.5, -0.5, -0.0, -0.5, 0.0, -0.0, -0.0, -0.5, 0.0, -0.0, -0.5, -0.5, -0.5, -0.0, 0.0, 0.0, -0.5, -0.5, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.5, -0.5, -0.5, 0.0, -0.5, 0.0, 0.0, 0.0, -0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, -0.0, -0.5, -0.0, -0.0, -0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, -0.5, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.5, 0.0, -0.0, -0.5, -0.0, 0.0, 0.0, 0.0, 0.5, 0.0, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5, -0.0, -0.0, -0.5, 0.0, 0.0, 0.0, -0.5, 0.0, -0.0, -0.0, -0.5, 0.0, -0.5, 0.0, -0.0, -0.5, -0.0, -0.0, 0.0, 0.0, 0.5, 0.0, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5, -0.5, 0.0, -0.0, -0.0, 0.0, 0.0, -0.5, 0.0, -0.5, 0.0, 0.0, 0.0, -0.5, 0.0, -0.0, -0.5, 0.0, 0.0, -0.0, -0.0, 0.5, 0.0, -0.5, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.5, -0.0, 0.5, 0.5, 0.5, -0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, -0.0, -0.5, 0.0, 0.0, -0.0, 0.0, 0.5, 0.0, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[  5   6  13  15  22  23  32  35  36  37  38  39  43  45  48  51  52  54
  55  64  65  66  69  70  71  73  77  80  81  82  86  87  95  96  97  99
 103 104 106 108 110 112 117 120 121 122 123 124 125 126 127 128 141 144
 149 151 160 163 167 171 173 176 181 183 192 193 199 201 205 208 213 215
 226 228 229 230 231 232 234 236 238 240 245 247]",84
