Alpha,Max_iter,MSE
0.7390372467535381,0.6191544079164188,9.443567403437307e-09
0.8887487459808308,0.6517135933754992,2.1415856822796453e-09
0.4240361047364646,0.6040527426155571,9.637004433101107e-10
1e-06,1.0,4.5386688045318125e-10
0.4406962764716159,0.3647711125436116,6.86206586085709e-09
1e-06,0.6590646201153025,1.1085994826577897e-09
0.7383617414671171,1e-06,2.3722963827560782e-21
0.8520148181302872,1e-06,19.032243570193383
0.4106939457694141,1.0,3.9148719204838137e-10
0.050723309003484596,1e-06,1.9560350649726156e-21
0.4968872334345025,0.17787951890110038,2.1104189626329544e-07
1.0,0.5040709550081074,1.1219302819520607
0.016114931755922518,0.4092758294069998,2.7903708614013265e-09
0.5291131537709579,0.9262328846079313,5.235885431272149e-10
0.8007926889867892,0.6447536837671531,9.777488160784546e-09
0.1979884258483072,0.5418598024258909,18.022844211222164
0.8638451791442875,0.4284084454058513,19.682229232881724
0.21452688649891777,1e-06,2.7963122482975982e-21
1.0,1.0,9.418086818065314e-10
0.1133131938922991,0.6406823115048869,4.262390990777656e-09
0.9038776092595227,0.35444639895192437,2.240293974196607e-09
0.5986810301549808,1.0,1.6462723249419626e-09
0.3330326374428777,1e-06,4.6353039087758785e-22
0.7365600543278901,1.0,9.625145979301877
0.731848747275637,0.44921687517177045,4.186002442363393e-08
0.37769252885628846,0.5970402119305765,2.317956102897759e-09
0.7898574594231478,0.48241848801122067,6.258220181434509e-09
0.8685410570475771,0.6833369095879064,1.9152214196819766e-08
0.806373822810531,0.032190814960415946,6.7529427182913615
1e-06,0.21282598447837675,4.3803957091514943e-07
1e-06,0.46167811418416604,3.5538432996675574e-08
1.0,0.8599450163178808,2.134306737780394e-09
0.23148866777794658,0.08020011919124737,3.0176143680335256e-08
1e-06,1.0,1.8146739144197593e-09
0.5455003306043278,1.0,3.277482232528135e-09
0.7269632606851286,0.6330448979663937,4.4899665918564246e-10
0.8226589864567845,1e-06,1.5111856051147715e-21
1.0,1e-06,3.9510931251073796e-21
0.39862242315894614,1.0,1.3756877416842296e-09
0.24984389729571116,1e-06,2.325977497213462e-21
0.41852635605907207,0.23594879311113975,5.016963668289023e-08
0.8713630009591298,1.0,4.545745238588621e-09
0.15583549864391466,0.8616792625034753,2.5462169498306074e-10
0.5199045550903367,0.8722349143184644,1.0347597871314943e-09
0.18771894182033955,0.8506094690745738,7.449379561969281e-09
0.0855404657520619,0.04111067378246233,2.950737213962826e-07
0.5206038987058318,0.3563390786326138,5.321243906377415
0.17057864602269876,1e-06,5.392834052513521e-22
0.7603555434727628,0.9994299613200777,5.995304353221135e-10
0.11079941241819506,0.6655283111141045,1.999907930044641e-09
0.45776737817101315,0.39267745034374046,6.971784970690194e-09
0.03782660186573561,0.02962383754133291,1.507998269426663e-08
0.48424638539271636,0.7864603303729957,3.9617962305107795e-10
0.8667629489760298,0.8455953435660497,18.01356956785833
0.29325350518381316,0.36642459641317376,6.765199904829587e-08
0.7577888860124881,0.9088280123675497,2.4580612109779813e-09
0.7400726645939921,0.41389423634751915,1.1663130102555534e-07
0.20559653163918898,0.3433629344894004,3.170705836882248e-08
0.4907118926934707,0.019272397939067105,9.7631923720146e-07
0.21721249382258184,0.4278226028938107,3.788707331100276e-09
