Alpha,Max_iter,MSE
0.5643559528784285,0.0013557180402618031,7.114794058690446e-14
0.6034075145260005,0.00137035904979916,4.6262158587650956e-14
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
1.0,1e-06,5.135114443348485e-19
