Alpha,Max_iter,MSE
0.57326698020542,1e-06,1.2181256697063088e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
