Alpha,Max_iter,MSE
0.4543622875458665,1e-06,1.2192589444213267e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
