Alpha,Max_iter,MSE
0.6050794264086152,1e-06,2.509652456592186e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
1.0,1e-06,1.2133185142565385e-21
