Alpha,Max_iter,MSE
1e-08,726.1612688638331,3.2288091812622242e-15
1e-08,674.7925688563431,3.2288091812622242e-15
1e-08,670.7141165080171,3.2288091812622242e-15
1e-08,727.976787604555,3.2288091812622242e-15
1e-08,768.4811275534614,3.2288091812622242e-15
1e-08,760.6669679210122,3.2288091812622242e-15
1e-08,710.5413171150763,3.2288091812622242e-15
1e-08,682.8363139960024,3.2288091812622242e-15
1e-08,685.4130486962052,3.2288091812622242e-15
1e-08,712.015836286732,3.2288091812622242e-15
