Alpha,Max_iter,MSE
1e-08,347.16269901495224,1.9567075217051905e-15
1e-08,351.31945276720074,1.9567075217051905e-15
1e-08,350.2960963347206,1.9567075217051905e-15
1e-08,349.1961808975791,1.9567075217051905e-15
1e-08,346.7733577423141,1.9567075217051905e-15
1e-08,345.12627752058063,1.9567075217051905e-15
1e-08,346.5678524869516,1.9567075217051905e-15
1e-08,348.1086142487095,1.9567075217051905e-15
1e-08,348.56184808795246,1.9567075217051905e-15
1e-08,348.28325449948255,1.9567075217051905e-15
