Alpha,Max_iter,MSE
1e-08,366.4405630342863,3.308321288919019e-16
1e-08,102.83984276346865,3.308321288919019e-16
1e-08,101.32563370754985,3.308321288919019e-16
1e-08,178.47412453172757,3.308321288919019e-16
1e-08,496.201302576065,3.308321288919019e-16
1e-08,713.7269510912058,3.308321288919019e-16
1e-08,826.9911103113382,3.308321288919019e-16
1e-08,441.63672010325695,3.308321288919019e-16
1e-08,113.48333216312437,3.308321288919019e-16
1e-08,149.60692626033264,3.308321288919019e-16
