Alpha,Max_iter,MSE
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
1e-08,1000.0,1.2689842152107537e-14
