Alpha,Max_iter,MSE
1e-08,461.43147659089476,6.598119751865195e-24
1e-08,149.88291640242306,6.598119751865195e-24
1e-08,116.42863918002007,6.598119751865195e-24
1e-08,348.8853590463075,6.598119751865195e-24
1e-08,595.8308864921362,6.598119751865195e-24
1e-08,645.7409532586548,6.598119751865195e-24
1e-08,550.3541376719703,6.598119751865195e-24
1e-08,455.02364010143924,6.598119751865195e-24
1e-08,386.0616023197982,6.598119751865195e-24
1e-08,399.45979883712744,6.598119751865195e-24
