Alpha,Max_iter,MSE
1e-08,883.0987340541819,0.04363489926943972
1e-08,1000.0,0.04363489926943972
1e-08,1000.0,0.04363489926943972
1e-08,947.6325462236041,0.04363489926943972
1e-08,865.4992148258364,0.04363489926943972
1e-08,827.6071612173977,0.04363489926943972
1e-08,817.2150648794377,0.04363489926943972
1e-08,860.8699934290426,0.04363489926943972
1e-08,898.4086619678164,0.04363489926943972
1e-08,912.6189411794752,0.04363489926943972
