Alpha,Max_iter,MSE
1e-08,499.27317990864316,1.177710370926044e-22
1e-08,760.660092056004,1.177710370926044e-22
1e-08,673.9140120793238,1.177710370926044e-22
1e-08,457.338827406037,1.177710370926044e-22
1e-08,337.5916063444639,1.177710370926044e-22
1e-08,440.26070185619494,1.177710370926044e-22
1e-08,589.9693071194108,1.177710370926044e-22
1e-08,600.5112383139774,1.177710370926044e-22
1e-08,480.2730330956881,1.177710370926044e-22
1e-08,395.560394354265,1.177710370926044e-22
