Alpha,Max_iter,MSE
1e-08,861.6004393065047,1.177710370926044e-22
1e-08,769.0393932516766,1.177710370926044e-22
1e-08,733.7688865287652,1.177710370926044e-22
1e-08,889.4233159348685,1.177710370926044e-22
1e-08,989.737435645829,1.177710370926044e-22
1e-08,1000.0,1.177710370926044e-22
1e-08,838.4354738378861,1.177710370926044e-22
1e-08,728.4712935949586,1.177710370926044e-22
1e-08,664.7098230376849,1.177710370926044e-22
1e-08,739.3325049072878,1.177710370926044e-22
