Alpha,Max_iter,MSE
1e-08,573.77978836285,2.6062955562722076e-15
1e-08,631.582159408234,2.6062955562722076e-15
1e-08,619.4578128136916,2.6062955562722076e-15
1e-08,598.7549201166175,2.6062955562722076e-15
1e-08,547.8509847798638,2.6062955562722076e-15
1e-08,535.4768425697707,2.6062955562722076e-15
1e-08,574.7846816333337,2.6062955562722076e-15
1e-08,603.1435216009469,2.6062955562722076e-15
1e-08,600.9254438174592,2.6062955562722076e-15
1e-08,587.4491458481768,2.6062955562722076e-15
