Alpha,Max_iter,MSE
1e-08,587.6866723885681,2.8325152872921758e-21
1e-08,693.8137466738868,2.8325152872921758e-21
1e-08,675.3096889730222,2.8325152872921758e-21
1e-08,600.7594860165464,2.8325152872921758e-21
1e-08,537.4683359922815,2.8325152872921758e-21
1e-08,524.2844025877637,2.8325152872921758e-21
1e-08,536.839082909457,2.8325152872921758e-21
1e-08,581.3084884856715,2.8325152872921758e-21
1e-08,622.6120862920388,2.8325152872921758e-21
1e-08,614.6299558559353,2.8325152872921758e-21
