Coefficient,Non-zero indices,Non-zero count
"[0.0, 0.5, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.5, -0.0, -0.5, -0.0, -0.0, -0.0, 0.0, 0.361, -0.0, -0.0, -0.0, -0.139, -0.0, -0.0, -0.0, -0.639, -0.5, -0.5, -0.5, -0.139, -0.0, 0.0, -0.0, 0.0, -0.5, -0.0, -0.139, -1.0, -0.5, -0.5, -0.139, -0.5, -0.5, -0.5, -0.639, -0.5, 0.0, -0.5, -0.139, -0.0, -0.0, -0.0, 0.0, -0.5, -0.0, 0.0, -0.0, -0.5, 0.0, -0.5, -0.5, 0.0, 0.5, 0.0, 0.0, 0.139, -0.361, -0.361, -0.361, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, -0.361, -0.361, -0.361, -0.139, 0.0, 0.0, -0.0, -0.139, 0.0, 0.0, 0.0, -0.139, 0.0, 0.0, 0.0, -0.361, -0.361, -0.361, 0.0, -0.5, 0.0, 0.0, 0.361, -0.0, 0.5, 0.0, 0.361, 0.0, 0.5, 0.0, 0.361, -0.361, -0.361, -0.361, -0.361, -0.5, -0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, -1.0, -0.0, -0.5, -0.5, -0.5, -0.0, 0.0, 0.0, -0.5, -0.0, -0.5, -0.361, -0.361, -0.361, -0.361, -0.139, -0.5, -0.0, 0.0, -0.139, 0.0, 0.5, 0.5, -0.139, 0.0, 0.0, 0.0, 0.0, 0.139, 0.139, 0.139, -0.0, -0.5, -0.0, -0.139, -0.5, 0.0, 0.0, 0.361, -0.0, 0.0, 0.0, -0.139, -0.361, 0.139, -0.361, 0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.5, 0.5, 0.5, -0.0, 0.5, -0.0, 0.0, 0.139, 0.639, 0.139, 0.139, -0.0, -0.5, -0.0, 0.0, -0.5, -0.5, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.139, -0.5, 0.0, 0.0, -0.639, -0.5, 0.0, 0.0, -0.139, 0.0, 0.0, 0.0, -0.139, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.361, -0.5, 0.0, 0.0, 0.361, -0.0, 0.5, 0.0, 0.361, 0.0, 0.5, 0.0, 0.361, 0.0, 0.0, -0.0, 0.0, -0.5, 0.0, 0.0, 0.0, -0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]","[  1   8  10  15  19  23  24  25  26  27  32  34  35  36  37  38  39  40
  41  42  43  45  46  51  55  57  58  60  63  64  65  66  80  81  82  83
  87  91  95  96  97  99 102 104 106 108 110 111 112 113 114 115 120 124
 128 130 131 132 136 138 139 140 141 142 143 144 147 149 150 151 156 157
 158 160 162 163 166 170 171 172 173 180 181 182 184 187 188 189 190 192
 195 196 207 208 211 212 215 219 226 227 230 232 234 236 238 243 248 252]",108
