Alpha,Max_iter,MSE
0.9565506655458923,0.6396490795707275,2.873394781282962e-10
0.1559227484254377,1e-06,3.5650603488237205e-21
1e-06,1e-06,3.1565413905738967e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.34536721452900015,0.35478962646040996,4.0038061715733364e-11
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.36958985914555903,0.2677400913719743,3.0724307686509983e-11
0.5000315564263187,0.5422557090588607,2.1363675302063012e-10
0.14254928791185467,0.27173038723576254,2.3012957465320835e-11
0.7111463322059726,0.9457036825064629,9.5945354972928e-10
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.8654587907684853,0.2707514341624256,5.5423551540789064e-11
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.10024995356421885,1e-06,2.1686678038604812e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.762290017373652,0.6648946405959907,1.2684175234446825e-10
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.699028884533721e-21
1e-06,1e-06,2.6137998740179404e-21
0.6675044849256436,0.5002466231576379,6.093435447936128e-11
1e-06,1e-06,2.6137998740179404e-21
0.9226546621510398,0.6262692594028242,2.754218472286289e-10
1e-06,1e-06,2.6137998740179404e-21
0.20354329264830384,0.10612301765636253,2.1293901397121917e-11
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,6.31809011376832e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,1.3987316498063137e-20
0.11463584384101515,0.055078807853735236,3.855799406632051e-12
0.07667974939112993,1e-06,2.4775480672899345e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.062116978036480995,0.02070871211906456,4.690549766840739e-12
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.002063000303415191,1e-06,2.6179391688707515e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.06551058944703456,1e-06,3.5772905722146996e-21
1e-06,1e-06,2.6137998740179404e-21
0.7886167590891449,0.8107026557400521,5.1267845700753434e-11
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,1.8276416383552896e-20
0.5830545251240313,0.8468197369706825,1.966125200002777e-10
0.0111371071054637,1e-06,2.6181811315475684e-21
1e-06,1e-06,2.6137998740179404e-21
0.6014559205177505,0.5103367993531738,1.4018088496068408e-11
1.0,1.0,5.029300411243189e-10
0.07060141942355663,1e-06,2.751319406218842e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.16648747370362732,0.14237196786666767,2.3842597355942766e-11
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.02908703425149617,0.019743615751159793,1.1307873935835377e-11
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,1.1048580312543793e-20
0.06420427356943709,1e-06,4.099926506729983e-21
0.04375310376442137,1e-06,7.615613945003188e-21
0.016068835446649637,1e-06,2.916021018891742e-21
0.12779107857928237,1e-06,1.5381990816095147e-21
1e-06,1e-06,2.6137998740179404e-21
0.024057493907003666,1e-06,1.6089577081428845e-20
0.005914661067284138,0.005057958058254319,7.06387749950359e-13
0.17309993460699533,0.11221187382325631,6.806987861709207e-12
0.010779279825582452,0.0006060569965648131,5.134176978137478e-11
0.12549578518294013,1e-06,1.5836817351601516e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
1e-06,1e-06,2.6137998740179404e-21
0.17329195456320626,1e-06,1.0018323012541808e-21
1e-06,1e-06,2.6137998740179404e-21
0.01716741341378955,1e-06,2.950012905134563e-20
0.2071155756928564,1e-06,1.2607733435551623e-21
1e-06,1e-06,2.6137998740179404e-21
0.025013834169451576,0.0007424007582286264,4.132736258921509e-11
1e-06,1e-06,2.6137998740179404e-21
0.22766858484842104,1e-06,6.929972106209043e-22
0.1328721303760772,0.11274233087423446,1.0209579710333799e-11
1e-06,1e-06,2.6137998740179404e-21
0.28008075121794856,1e-06,5.477267158972636e-22
0.001163178625327897,0.0009947769205817672,1.4761009549223606e-13
0.28172591625223836,1e-06,5.364138263745149e-22
1e-06,1e-06,2.6137998740179404e-21
0.3105356826356108,1e-06,4.764182303505263e-22
1e-06,1e-06,2.6137998740179404e-21
0.556792986978026,0.5723864465335493,4.162690908020507e-11
0.19578151119953505,1e-06,8.905762804925387e-22
0.002063000303415108,1e-06,2.6179391688707515e-21
0.3255236298588042,0.019852083727186724,8.319223582227858e-12
0.3331688845446792,1e-06,4.382833428366807e-22
0.34574156693195657,1e-06,4.222254167856945e-22
0.14315091851188042,1e-06,1.4576641323311181e-21
0.4748573907701879,0.07064994821549764,2.416424820235792e-12
1.0000000000287557e-06,1e-06,2.6149191380767292e-21
1e-06,1e-06,2.6137998740179404e-21
0.23873902897033034,1e-06,4.1745513173157897e-22
0.018360805355353033,1e-06,3.3359145705199315e-21
0.1369605769572728,1e-06,1.098256673146014e-21
1e-06,1e-06,2.6137998740179404e-21
0.06602922041131608,1e-06,9.743500982977139e-21
0.022141546945569857,1e-06,3.740236408457018e-21
0.11577841029236281,1e-06,1.1733360285124413e-21
1e-06,1e-06,8.524288128581236e-21
0.11955324075850918,1e-06,1.1509706451162136e-21
1e-06,1e-06,2.6137998740179404e-21
0.08781533902612657,1e-06,2.134758178062313e-21
1.0000000000565112e-06,1e-06,2.6159567608390764e-21
0.024268489515966968,0.00029665216684714125,2.528237212234906e-09
1e-06,1e-06,1.1984975342506695e-20
0.1433115928447875,1e-06,9.691600355719542e-22
0.054985713425278145,1e-06,3.955409840962752e-21
1e-06,1e-06,2.6137998740179404e-21
0.1422974221090757,1e-06,9.8713279410797e-22
1e-06,1e-06,1.1061118006860718e-20
0.08163288426852128,2.089231965376212e-05,8.659963404048985e-07
0.004978522072131619,1e-06,6.1000408280553075e-21
0.0508804468488217,0.0002637145488286019,1.1153069536487398e-08
0.5708549061369881,0.022994639008099692,1.5381511196486492e-10
0.13341735560627216,1e-06,1.1283416517584118e-21
0.024057493907003624,1e-06,1.6096826324550263e-20
0.1306383428973313,1e-06,1.095473779362719e-21
0.15924152391115087,1e-06,1.1780061411617636e-21
0.02385804152629932,1e-06,1.482432237557675e-20
0.2630637156957515,1e-06,3.7150857823123853e-22
0.2148777173317744,0.0005018758087936626,9.093351130282733e-09
0.303097547652141,1e-06,2.9541589213702147e-22
0.24844746324359707,1e-06,4.102218178885415e-22
0.05669079515423295,1.4624434307830867e-05,2.514727127043325e-09
0.13843827295553848,1e-06,8.874727533771673e-22
0.17373905875685888,1e-06,6.914228108256995e-22
0.23677070723389348,1e-06,4.427125064997016e-22
0.08287507683054367,1e-06,1.5232787135177834e-21
0.20838835743133546,1e-06,6.367375151692945e-22
0.004634949639229752,1e-06,6.441920452196044e-07
0.8408424418388402,0.015616735049807135,1.532489820163061e-10
1e-06,1e-06,2.6137998740179404e-21
0.2696375639554416,1e-06,3.118827603625117e-22
0.7022516577044162,0.0968386636583078,2.529306136058081e-12
1.0000000000287557e-06,1e-06,2.6159567608390764e-21
